,hktv_ad_id,order_number,additional_parent_order,order_date,order_time_range,delivery_date,delivery_timeslot,app_type,device_type,area,district,delivery_district,delivery_zone,estate_name_en,estate_name_chi,housing_type,sku_id,primary_sku_id,bundle_set,quantity,total_price,primary_category,primary_category_name_en,primary_category_name_chi,primary_store
43,vWtQiGVqZbUpjYb9mt1nuYdKIVbGKOcNCqg9KiWCW6Q=,fMjGA6IJ1vhI2hQwikaxaFZNwnPF6emy3U7TDTjHqQI=,,2022-04-23,18-21,2022-04-30,10:00 - 14:00,MAIN,iOS,,,,,,,,UFuvsq0j3/nhsb8EAM/xtqIuV3YlOfVA2x5j53ooaTQ=,UFuvsq0j3/nhsb8EAM/xtqIuV3YlOfVA2x5j53ooaTQ=,,1,34 - 36,AA11852010001,Supermarket,超級市場,A/dprvZaAuogaZDzRal25zAQtJ5wPQZhKR+WsK6soOY=
44,qiMCjUdVYBotXhTb99iQbUAOLT+3G4mn+1NGIPEsSAo=,uFgUFyh5WHSMofS31DjoQi33b9T6CNzyCkYSb/mDeUE=,,2022-04-23,15-18,2022-04-26,14:00 - 18:00,MAIN,iOS,NT,MA ON SHAN NT,NT-TSM,馬鞍山(北),,,Private,hEC8VcEgcxfMY7JzkMlEtmNuxTC10I7QUz0y1lPjQEU=,hEC8VcEgcxfMY7JzkMlEtmNuxTC10I7QUz0y1lPjQEU=,,1,48 - 50,AA11852010001,Supermarket,超級市場,FNCDNXxvqJHIzlSFEG8e38j8bXtsjN+A5p2KuCsznpM=
45,aDp3xxYjPX6YWe1jqKdKlTL/NnbAMvyBe5Aczku4bzc=,n8pc7DQkB2ehId3ikqNEKmpMtMQiT4+3eQVqurGuv5A=,,2022-04-23,15-18,2022-04-26,18:00 - 21:00,MAIN,Android,NT,TUEN MUN NT,NT-TM,屯門(北),,,Private,hEC8VcEgcxfMY7JzkMlEtmNuxTC10I7QUz0y1lPjQEU=,hEC8VcEgcxfMY7JzkMlEtmNuxTC10I7QUz0y1lPjQEU=,,1,48 - 50,AA11852010001,Supermarket,超級市場,FNCDNXxvqJHIzlSFEG8e38j8bXtsjN+A5p2KuCsznpM=
46,et2tByk6YVQMs15uDZhZMuvyGCaLOO7dT6aaIy308hY=,oR7sEjajYygJelqNhtYsuRvaNno1VTDk9o6fAZidc1Q=,,2022-04-23,12-15,2022-04-26,14:00 - 18:00,MAIN,iOS,KLN,YAU TONG KLN,ETK,油塘,,,HOS,0xmZ8XkbFW/5Zk70nD5bbjhTuvewE/axF9OCgyfICYM=,0xmZ8XkbFW/5Zk70nD5bbjhTuvewE/axF9OCgyfICYM=,,1,42 - 44,AA11852010001,Supermarket,超級市場,uGK0idfopzQhABxlYD120PveJpV0eI4lChfxfvwZSw0=
47,4ICpMS+83MdkSoZIppGwJj0pm4dE/zPqMmBCJgPKnX8=,ceGOYlmy/HUlutIJz5vfRryq1u+l33HRqaRLiwnLPS4=,,2022-04-23,12-15,2022-04-26,14:00 - 18:00,MAIN,iOS,KLN,YAU TONG KLN,ETK-YTS,油塘舖,,,Commercial,sOnlerpnbEN0d5thwutElO71XdDbqNnFOb0+ahpuAdk=,sOnlerpnbEN0d5thwutElO71XdDbqNnFOb0+ahpuAdk=,,1,46 - 48,AA11852010001,Supermarket,超級市場,aYlFTOsH9adAOAcKgbBqdoezsrsFO1pltjT8e9G3Qzc=
48,uTK0wWZmu5JrFxCLwa6ckuCAQ0F5UVJcrv6wggQyiII=,UwK5Dlps7FNd+JO0m6jPbk39KXIb8ZPgShM6jUPZ8tQ=,,2022-04-23,21-24,2022-04-27,18:00 - 21:00,MAIN,iOS,KLN,TSZ WAN SHAN KLN,ETX,慈雲山,TSZ CHING ESTATE,慈正邨,Public,H3mRvSlLflG1qjOOnboxU7qRIMlxj17NYxGGXCXFy5E=,H3mRvSlLflG1qjOOnboxU7qRIMlxj17NYxGGXCXFy5E=,,1,65 - 70,AA11852010001,Supermarket,超級市場,k+QzcxUjLL5RIEkbTu6KP9GttGYSLSWypNHHjW39umU=
49,M+VMivSn00TIvCWzvNDoXc9nBgVstcf7vu3OWjZnKKs=,Q5us5XX5jW5idsDYTIRUwDgaihwaIEHD3XFlIindARM=,,2022-04-23,12-15,2022-04-26,14:00 - 18:00,MAIN,Android,NT,SHATIN NT,NT-TSM,沙田(西),SHEK MUN ESTATE,碩門邨,Public,gyZKw51WMGjJjQWRNGML2+3EIf4nXZYnsr36H77DKEw=,gyZKw51WMGjJjQWRNGML2+3EIf4nXZYnsr36H77DKEw=,,1,24 - 26,AA11852010001,Supermarket,超級市場,b+AqcPAa4lXbxwSyOpUZRtzZ4aDWC1Osr5VBlnzUd5E=
50,gl43/XyEz/ju+sH5j820cyvvSHz0gLtP+7dlSld3oOk=,ENhiVA7xkV8qSqjHnALTHOIt5TjM21He0H7s9lLJNM0=,,2022-04-23,00-09,2022-04-26,14:00 - 18:00,MAIN,iOS,KLN,KOWLOON TONG KLN,WTX,九龍塘,,,Private,t15+tObCLcDbTlethztn0UCHgZgTUY4/pcWF9m8Mmyk=,t15+tObCLcDbTlethztn0UCHgZgTUY4/pcWF9m8Mmyk=,,1,600 - 700,AA11852010001,Supermarket,超級市場,VaaIKb/5Llf4ThIV5xwBMCyUu/DkkxD1cjteylzCVDw=
51,XRrz6ILqcTZF5P9o3d0CAK1sPxoTHGP0yjqkvs5tLdw=,guGGRQ1tTxqfDurwQ6QOsLdWV1Gd12Gm/YsLLA4/uzo=,,2022-04-23,18-21,2022-04-26,18:00 - 21:00,MAIN,Android,NT,FO TAN NT,NT-TSM,火炭,JUBILEE GARDEN,銀禧花園,Private,G6vnt5LXdDafDfmABgo5GRomiHkUMN8jNiQK0XE82bo=,G6vnt5LXdDafDfmABgo5GRomiHkUMN8jNiQK0XE82bo=,,1,200 - 300,AA11852010001,Supermarket,超級市場,Ys4VULYBmLuGPa1atdxyTQuMgcOfaIABqOdAmt+l988=
52,YARR0+7yeWV4srs1Vkna3XFoh5rgjq8o9vczqPUb4qQ=,ow0CCPLuY/vS3lel4JselPY+J5cgn2PkX+jW0ifbqmQ=,,2022-04-23,00-09,2022-04-24,14:00 - 18:00,MAIN,iOS,HK,SAI WAN HO HK,ETH,西灣河(街),,,Private,rbo/oN1yAr4r855uCwNWpit/2tBTW04LdmW1Hr3UddY=,rbo/oN1yAr4r855uCwNWpit/2tBTW04LdmW1Hr3UddY=,,1,48 - 50,AA11852010001,Supermarket,超級市場,GZITkYbn6NxhjUA7mS7Fg4uJBcMOX5S6G/TurGOnKGQ=
53,uutqUxpefkwnQF3bNufVDn08FGdNQpxLP/JG3LE7gIg=,sAPgm0CZBHaORxE5Ux+0DShLF/OHCCJOLY7+JcCN3Rw=,,2022-04-23,09-12,2022-04-26,14:00 - 18:00,MAIN,iOS,HK,KENNEDY TOWN HK,WTH,堅尼地城,,,Private,rbo/oN1yAr4r855uCwNWpit/2tBTW04LdmW1Hr3UddY=,rbo/oN1yAr4r855uCwNWpit/2tBTW04LdmW1Hr3UddY=,,1,48 - 50,AA11852010001,Supermarket,超級市場,GZITkYbn6NxhjUA7mS7Fg4uJBcMOX5S6G/TurGOnKGQ=
54,Wjcqpb8/5q6S1roHIlCKJckhxgEoSW2xCGwbRjyiXzQ=,u4rxShlNPyMyqqnXWzfNhFZXRiNyCP7Njrb6eO/83Us=,,2022-04-23,00-09,2022-04-24,14:00 - 18:00,MAIN,iOS,NT,MA ON SHAN NT,NT-TSM,馬鞍山(北),,,Private,oO7+lY0VEZMc0/dJ7hs6ohBQ8+mAQLyZUhNDZRU7g6E=,oO7+lY0VEZMc0/dJ7hs6ohBQ8+mAQLyZUhNDZRU7g6E=,,1,90 - 95,AA11852010001,Supermarket,超級市場,qz3r0UXmAb9YBx/6Ep78JDGp1UJQfiDqsE8UePobk8A=
55,gEH2qauzQFx3PigroNlDZloNEqN02vE0sQWLwjAYfSU=,FhesX0qZqHuSvxjP1/x+P8bWBVDjzTINZ+mJmrW+tgs=,,2022-04-23,00-09,2022-04-24,10:00 - 14:00,MAIN,Web,NT,SAN TIN NT,NT-TM,新田,,,Private,sLqd755avHq/EKSrqv5vdlDawv+GgF0ha1MPFt/Jb4E=,sLqd755avHq/EKSrqv5vdlDawv+GgF0ha1MPFt/Jb4E=,,1,80 - 85,AA11852010001,Supermarket,超級市場,qz3r0UXmAb9YBx/6Ep78JDGp1UJQfiDqsE8UePobk8A=
56,W1gszzbGhFj4W+C1WX2xyqi+3ani1iAbQrZTEc+yt64=,wfhfwcM72pXwubY4clfgs8lb8UHKnVl5GSd8Y5SF3CE=,,2022-04-23,00-09,2022-04-25,10:00 - 14:00,MAIN,iOS,KLN,TSZ WAN SHAN KLN,ETX,慈雲山,,,HOS,6iixBlcOvnSC+SQd/r/WPQfFA4+c0FsOfQIzCWTktE0=,6iixBlcOvnSC+SQd/r/WPQfFA4+c0FsOfQIzCWTktE0=,,1,75 - 80,AA11852010001,Supermarket,超級市場,IxaWg/lH0ydvzxkdHroRmQXTNNgzlUO7U/K/X1aTl6Q=
57,kx6+pd285LSIcw2jZEx35FeC9VG7LktI5//VdOPMfZ8=,wBFjzbDq2o/UWpY4SYdXTbKw0i6m5VFgel0SA16fpP4=,,2022-04-23,12-15,2022-04-26,18:00 - 21:00,MAIN,iOS,HK,TAI KOO HK,ETH,太古(西),TAIKOO SHING,太古城,Private,TLDDByuE5W4XY+rDrwx1dM5tFgcuTQ9+PM11syL6ybI=,TLDDByuE5W4XY+rDrwx1dM5tFgcuTQ9+PM11syL6ybI=,,1,48 - 50,AA11852010001,Supermarket,超級市場,WP21l83t1nURS258kPleH1nShJCmoGWGCVqNUKs/I10=
58,pzKp09l6UItKej78gJSxjauW+LglelK00EWZvLxwj14=,5ZNsYQHK8KfDu2pMMhM65QFmO2rZ+dVBJJfyRHMu10I=,,2022-04-23,09-12,2022-04-27,18:00 - 21:00,MAIN,iOS,KLN,KOWLOON BAY KLN,ETX,九龍灣,AMOY GARDEN,淘大花園,Private,qUMXdOZL9BZj3Yccn3aBfmBe2ygZqebjjekgS3IlT90=,qUMXdOZL9BZj3Yccn3aBfmBe2ygZqebjjekgS3IlT90=,,1,55 - 60,AA11852010001,Supermarket,超級市場,u7vq8UzrrQplOZ5P7wBbS2tf8NBuj5L9xnQlS7xazqs=
59,bEn6N/BybNsB2MlfSYTBtFuPZc32FpoTiy9BZwdbrmE=,TZrHDq+F69gc8YUPauBEUJHcT/865hDd6A+tXfytykc=,,2022-04-23,00-09,2022-04-26,14:00 - 18:00,MAIN,iOS,NT,TAI PO NT,NT-ST,大埔墟,,,Private,ChBns2+JoeXd0BhBLBr44suNMhqb+B0HufD0Vy65z9k=,ChBns2+JoeXd0BhBLBr44suNMhqb+B0HufD0Vy65z9k=,,4,200 - 300,AA11852010001,Supermarket,超級市場,nG/nVayLZaqGQof3yWWCrNtQ0dQ1AcQ+1Bm22iPHCoc=
60,p791ZAJxFjikryV8hmMYphWPdmLxhd2LHd57SPkcSQY=,vVUJj5/026lQzQjYP23vIGAopuCjUdFyNtGIxD4Tf3Q=,,2022-04-22,09-12,2022-04-28,14:00 - 18:00,MAIN,iOS,NT,MA ON SHAN NT,NT-TSM,馬鞍山(北),SADDLE RIDGE GARDEN,富寶花園,HOS,8Y/DjBtv1xIdIWNshmfCJg8kELviX5WLBdY974LXdYg=,8Y/DjBtv1xIdIWNshmfCJg8kELviX5WLBdY974LXdYg=,,1,48 - 50,AA11852010001,Supermarket,超級市場,aYlFTOsH9adAOAcKgbBqdoezsrsFO1pltjT8e9G3Qzc=
61,y/wHuWbZdpaTbQlejTEmibyf2dLo4MbvDaq1rGDRCq8=,7XCcFWjrJ+/aNZzcANJCke0y7O7gkTdK0CtfMxvGgjE=,,2022-04-22,09-12,2022-04-25,14:00 - 18:00,MAIN,Web,NT,FO TAN NT,NT-TSM,火炭廠,,,Commercial,8Y/DjBtv1xIdIWNshmfCJg8kELviX5WLBdY974LXdYg=,8Y/DjBtv1xIdIWNshmfCJg8kELviX5WLBdY974LXdYg=,,1,48 - 50,AA11852010001,Supermarket,超級市場,aYlFTOsH9adAOAcKgbBqdoezsrsFO1pltjT8e9G3Qzc=
62,sSH8gDeL7ndJO79ftJSC/Rwh0DOqFgnb7VJZZLlJuAA=,E2hTIgAp/TyJ3sJ4Y4KekSkTjPNbmIhXn3Ns72pD1x8=,,2022-04-22,12-15,2022-04-27,18:00 - 21:00,MAIN,iOS,NT,TUEN MUN NT,NT-TM,屯門,TAI HING ESTATE,大興邨,Public,8Y/DjBtv1xIdIWNshmfCJg8kELviX5WLBdY974LXdYg=,8Y/DjBtv1xIdIWNshmfCJg8kELviX5WLBdY974LXdYg=,,1,48 - 50,AA11852010001,Supermarket,超級市場,aYlFTOsH9adAOAcKgbBqdoezsrsFO1pltjT8e9G3Qzc=
63,y/wHuWbZdpaTbQlejTEmibyf2dLo4MbvDaq1rGDRCq8=,7XCcFWjrJ+/aNZzcANJCke0y7O7gkTdK0CtfMxvGgjE=,,2022-04-22,09-12,2022-04-25,14:00 - 18:00,MAIN,Web,NT,FO TAN NT,NT-TSM,火炭廠,,,Commercial,/ZGziHzbpUp/qLPtYQzyjgYtrtxpRAUoo7IGCHcia48=,/ZGziHzbpUp/qLPtYQzyjgYtrtxpRAUoo7IGCHcia48=,,1,100 - 200,AA11852010001,Supermarket,超級市場,aYlFTOsH9adAOAcKgbBqdoezsrsFO1pltjT8e9G3Qzc=
64,bYbzTZq6TdaXv1fMCkqSyWpXc2trqqEpkiAAjQt8QJg=,lOdmDmSTLWWzU8DwjYyPJYdH/sOhl/UnxG7NeNvpLy4=,,2022-04-22,21-24,2022-04-30,18:00 - 21:00,MAIN,iOS,NT,LOHAS PARK NT,ETK,日出康城,,,Private,0C1nhoQRm71Nd/PgZP5lX6eNtOEU8zkOAHHR4nrhGAA=,0C1nhoQRm71Nd/PgZP5lX6eNtOEU8zkOAHHR4nrhGAA=,,1,55 - 60,AA11852010001,Supermarket,超級市場,KujOqqrUCL9r6Un+rV673OmtnnE93x3kXQon+fjObLo=
65,v94LJ4gScOpPHD0LD9OA76HVztocIHMtn1zLM/IaUBs=,U6AfwrOWz+RPWIwHuuO/vVefeAZgWPcLmcUsqi3/gGo=,,2022-04-22,09-12,2022-04-26,14:00 - 18:00,MAIN,iOS,HK,KENNEDY TOWN HK,WTH-SRS,堅尼地城舖,,,Commercial,1fm65OS+JOrKhAGcUW7ePqqtFkAjWi2IIGKzfb6pzQU=,1fm65OS+JOrKhAGcUW7ePqqtFkAjWi2IIGKzfb6pzQU=,,1,65 - 70,AA11852010001,Supermarket,超級市場,6ph+BV3dTA4e+Csf2D0nK61fKogMDOsXYkkkNd1ydN4=
66,k7F9J0i2apBSw1N+MQu9ngCQdIBOAOxoH12yHPaEq7E=,F/MR/my9pVoAWjHHBRa3uLxFr5MfLCmwOmvpY88KQLI=,,2022-04-22,09-12,2022-04-26,14:00 - 18:00,MAIN,iOS,KLN,TO KWA WAN KLN,WTK-TKW,土瓜灣 - 港鐵土瓜灣站店,,,Commercial,aKVSBMNd2wnkTLD8QXKUy/uGAjXm7zwUgmpZdBs3Kxc=,aKVSBMNd2wnkTLD8QXKUy/uGAjXm7zwUgmpZdBs3Kxc=,,1,65 - 70,AA11852010001,Supermarket,超級市場,lPQuyRSoOxh5NGIxEev5cWdtSDLonOlQwP1GdBMly/k=
67,RYuU6XDX9CB8D6Ejupwy3pReGcBkUv0aXwogPBRd2SI=,lDWU1L4bIBuB8w0G5GKSIhuTb7KAPaZFHWqG4NYEFUk=,,2022-04-22,21-24,2022-04-24,10:00 - 14:00,MAIN,iOS,HK,ABERDEEN HK,WTH,香港仔,ABERDEEN CENTRE,香港仔中心,Private,uMoWD2lYIVN8arO1AIGR1evA4qtFjGgVf4960fU+JoY=,uMoWD2lYIVN8arO1AIGR1evA4qtFjGgVf4960fU+JoY=,,1,36 - 38,AA11852010001,Supermarket,超級市場,9kogtP9gZ6hVv0mFLyfdVt+ISTin2Vv/J7p5byvdF/0=
68,eX/5yv9HeXLV42N6wrscXDdRaJalTLPqSs2wMGQsPks=,PneG1uWAKBsF6M6+8nYEHr14Et8FcibTyGDYeKnKJss=,,2022-04-22,21-24,2022-04-25,14:00 - 18:00,MAIN,Android,NT,TIN SHUI WAI NT,NT-TM,天水圍(北),TIN CHUNG COURT,天頌苑,HOS,uMoWD2lYIVN8arO1AIGR1evA4qtFjGgVf4960fU+JoY=,uMoWD2lYIVN8arO1AIGR1evA4qtFjGgVf4960fU+JoY=,,1,36 - 38,AA11852010001,Supermarket,超級市場,9kogtP9gZ6hVv0mFLyfdVt+ISTin2Vv/J7p5byvdF/0=
69,dDxSjM93yCichl8fmi/6Jk+9dyCQFJW0wU3JqLNM03Q=,HYeQjpr09VCa2FNHJLJ3ZlfgZ37usNe7GW/nNoxjNQo=,,2022-04-22,21-24,2022-04-24,10:00 - 14:00,MAIN,Web,NT,DISCOVERY BAY NT,NT-TW,愉景灣(內),,,Private,uMoWD2lYIVN8arO1AIGR1evA4qtFjGgVf4960fU+JoY=,uMoWD2lYIVN8arO1AIGR1evA4qtFjGgVf4960fU+JoY=,,2,70 - 75,AA11852010001,Supermarket,超級市場,9kogtP9gZ6hVv0mFLyfdVt+ISTin2Vv/J7p5byvdF/0=
70,2Jwo0h/FdSypjUBIa7/bovPJsqX9TBUkofrpeE3wT84=,qnzsVyAO1hhUKfq6TiJMyMlpiWkMTZd7DYWd5LCBO8o=,,2022-04-22,21-24,2022-04-25,14:00 - 18:00,MAIN,iOS,NT,KWAI CHUNG NT,WTX,上葵涌,,,Private,XvcDJ45pT8Gx3W38rl+8bvDdll+yYNMlTKSEwahwkzE=,XvcDJ45pT8Gx3W38rl+8bvDdll+yYNMlTKSEwahwkzE=,,1,55 - 60,AA11852010001,Supermarket,超級市場,9kogtP9gZ6hVv0mFLyfdVt+ISTin2Vv/J7p5byvdF/0=
71,YpheZeRCIm9tKFd+Nd/mEF33bmWNK9IshorZA4+Vubs=,14WzZfIARdmpNJRNxPh6NdN2JaiCa1ym+QaxIFJJ/H4=,,2022-04-22,09-12,2022-04-26,14:00 - 18:00,MAIN,Web,NT,FANLING NT,NT-ST,粉嶺華明(步),WAH MING ESTATE,華明邨,Public,OnImIN+amHmY+AI4TiJKyMmVltcfu5TpAdfCt7kt6cs=,OnImIN+amHmY+AI4TiJKyMmVltcfu5TpAdfCt7kt6cs=,,2,100 - 200,AA11852010001,Supermarket,超級市場,GTpYZBPYl3bvugYyeozLt9TN0cvjQijTtVb/JBYiRaM=
72,mb7wzzVyPKGRtmmnG8a//5IbZO6XRc9T0L4uZhwKyN0=,svUClOrHtb9ipsZc0IBhPIeNDdZuAD8/SBq5IhYpin8=,,2022-04-22,09-12,2022-04-24,14:00 - 18:00,MAIN,Web,KLN,KOWLOON CITY KLN,WTX-NGA,九龍城 - 衙前圍道店,,,Commercial,+zWKUbKhISpWPuSuE8Je1flUR2FtqnAnmf8vzbKE2Dg=,+zWKUbKhISpWPuSuE8Je1flUR2FtqnAnmf8vzbKE2Dg=,,1,100 - 200,AA11852010001,Supermarket,超級市場,DXWO3nb3TytTPsa71To6sqXD6f73bXoz6FG0eL0GmCc=
73,9iroNr8N7TCizPS/pUMD+tNS+zX1insUqOfj6hLrbuM=,Uv4pEldchtwUQnIBS16ZpnPtQ0RMHFRTQleLPWSLgGo=,,2022-04-22,00-09,2022-04-23,18:00 - 21:00,MAIN,Web,NT,TSEUNG KWAN O NT,ETK,將軍澳,BEVERLY GARDEN,富康花園,HOS,qUMXdOZL9BZj3Yccn3aBfmBe2ygZqebjjekgS3IlT90=,qUMXdOZL9BZj3Yccn3aBfmBe2ygZqebjjekgS3IlT90=,,1,55 - 60,AA11852010001,Supermarket,超級市場,u7vq8UzrrQplOZ5P7wBbS2tf8NBuj5L9xnQlS7xazqs=
74,2kS4xiTm4HK8Q5jtt2MQDR2tLn8J6tl3k+LazEqLJM0=,VuGxL0Hv+5OOHLGt/Z87WZc2G4Gdybzk3bydeNCD2lk=,,2022-04-22,12-15,2022-04-28,10:00 - 14:00,MAIN,iOS,KLN,TO KWA WAN KLN,ETX,土瓜灣(A),,,Private,Jv6J/dHl8ClCbFPTty6+QU4Wli1ouEld2ajN8zk/Srs=,Jv6J/dHl8ClCbFPTty6+QU4Wli1ouEld2ajN8zk/Srs=,,1,60 - 65,AA11852010001,Supermarket,超級市場,u7vq8UzrrQplOZ5P7wBbS2tf8NBuj5L9xnQlS7xazqs=
75,Y8AXhC4ZhKtBdz5dTpP5oo10NwtXYF7H/KuexsgloUE=,NJKhjFoejpHYjRbgpfHY3UNsfJEoOQZIMi1yJhNBFJw=,,2022-04-22,00-09,2022-04-24,14:00 - 18:00,MAIN,iOS,HK,KENNEDY TOWN HK,WTH-SRS,堅尼地城舖,,,Commercial,W8UzQRxIRx8pt6BZX+WGnPGSSxFwGQ5tQQLSlHAr7/w=,W8UzQRxIRx8pt6BZX+WGnPGSSxFwGQ5tQQLSlHAr7/w=,,1,80 - 85,AA11852010001,Supermarket,超級市場,u7vq8UzrrQplOZ5P7wBbS2tf8NBuj5L9xnQlS7xazqs=
76,Au0C5pqofsdr+AW6O+Ti0kFjRS3ifgItZAF963qDVbY=,vLei1K8NK2oMnYLHVDR2DdIVAyuIoXwZ+dFI693FI8I=,,2022-04-22,18-21,2022-04-26,18:00 - 21:00,MAIN,iOS,NT,TUEN MUN NT,NT-TM,屯門(南),LUNG MUN OASIS,龍門居,HOS,+VlJ+4n3rXLEIR5HLgsbs6PLvEa+kpjAUmhA4rB3Spo=,+VlJ+4n3rXLEIR5HLgsbs6PLvEa+kpjAUmhA4rB3Spo=,,1,55 - 60,AA11852010001,Supermarket,超級市場,QldgxOW6i0KgUNPcF1r2sjIdKzGCXB9bHKLEi5xJV6o=
77,Q84N8Maw1xU/eZww/UZwCrZfWycy8559Tlcd4BXWHBo=,1itQSAxIcL5fQqGHQo1tvkiQQAWXnomymfPELb3IigU=,,2022-04-22,18-21,2022-04-26,18:00 - 21:00,MAIN,Android,KLN,LAM TIN KLN,ETK,藍田(麗),LAGUNA CITY,麗港城,Private,sjrrmYUr9py2Xnj1+8ZjQ0LsvosMoufJgsVmSqwpOlc=,sjrrmYUr9py2Xnj1+8ZjQ0LsvosMoufJgsVmSqwpOlc=,,1,65 - 70,AA11852010001,Supermarket,超級市場,BlFXga8qYUKOpM4eFuvjovohwlrNV0CeSVRCSdvz/FA=
78,2XXH9QYvFZRmdd2vw2IGrrSQyXbVn3dMIoMNN6TcTO4=,7deQNRTmoNZKTo3sCPn5JJLjUc+8lQa6MdO3mj7vSBY=,,2022-04-22,09-12,2022-04-25,18:00 - 21:00,MAIN,Android,NT,MA ON SHAN NT,NT-TSM,馬鞍山(北),,,HOS,sjrrmYUr9py2Xnj1+8ZjQ0LsvosMoufJgsVmSqwpOlc=,sjrrmYUr9py2Xnj1+8ZjQ0LsvosMoufJgsVmSqwpOlc=,,1,65 - 70,AA11852010001,Supermarket,超級市場,BlFXga8qYUKOpM4eFuvjovohwlrNV0CeSVRCSdvz/FA=
79,1UZKVKyjhqMmiBeVekqSSkvsqzgEEASF0dhOrMtwNM8=,khrxLyXsVQu11CpzZdhWYs/26NhTQ1ENXK5TUn1oLbw=,,2022-04-22,21-24,2022-04-26,14:00 - 18:00,MAIN,iOS,NT,SHATIN NT,NT-TSM,沙田(西),,,Commercial,ChBns2+JoeXd0BhBLBr44suNMhqb+B0HufD0Vy65z9k=,ChBns2+JoeXd0BhBLBr44suNMhqb+B0HufD0Vy65z9k=,,1,55 - 60,AA11852010001,Supermarket,超級市場,nG/nVayLZaqGQof3yWWCrNtQ0dQ1AcQ+1Bm22iPHCoc=
80,m53lKc0tkT5SuVHdtwF3E53P+3DmkPMSd3pB0p5zI+g=,H3C61vmBv4Rp2oJSKcV/Cglxmro//ejlFRqDluaWkVk=,,2022-04-22,21-24,2022-04-26,18:00 - 21:00,MAIN,iOS,KLN,TO KWA WAN KLN,WTK-GWP,土瓜灣 - 翔龍灣店,,,Commercial,ChBns2+JoeXd0BhBLBr44suNMhqb+B0HufD0Vy65z9k=,ChBns2+JoeXd0BhBLBr44suNMhqb+B0HufD0Vy65z9k=,,1,55 - 60,AA11852010001,Supermarket,超級市場,nG/nVayLZaqGQof3yWWCrNtQ0dQ1AcQ+1Bm22iPHCoc=
81,M933+d89rTd065SwqJMnK0ZWqNnIGCIkR/iJUMuh5no=,Nfz5p+J+vX6C5DD450Jgw4PICjQ5pX4c9oqCYyZsKlQ=,,2022-04-22,00-09,2022-04-28,10:00 - 14:00,MAIN,Web,NT,TSEUNG KWAN O NT,ETK,將軍澳,,,Private,pEXRWYLu8xXJbSjeawnWSP15KY+N5NlXCKTk+hVzXNQ=,pEXRWYLu8xXJbSjeawnWSP15KY+N5NlXCKTk+hVzXNQ=,,1,100 - 200,AA11852010001,Supermarket,超級市場,LI7YoC40x+a4r3VFhFMDv+eiEXNEsCyOiio30XwbXl0=
82,8aC2oFB1MHvGaNlaKo+xioae/91creCbhvj+eU6uVZM=,4ldWluDfoATfokbU+TmUp7KcZP74htcivqRShbt4wJ4=,,2022-04-22,21-24,2022-04-26,14:00 - 18:00,MAIN,iOS,KLN,TSZ WAN SHAN KLN,ETX,慈雲山,TSZ OI COURT,慈愛苑,HOS,1hD3l/luD+x/8zdjS1iKBC++x826ssCO1hFxuC7yOfc=,1hD3l/luD+x/8zdjS1iKBC++x826ssCO1hFxuC7yOfc=,,1,32 - 34,AA11852010001,Supermarket,超級市場,A/dprvZaAuogaZDzRal25zAQtJ5wPQZhKR+WsK6soOY=
83,F0GZegS4rknKT6Ab/teCrUqFAiMLsYOdE9KleFhietc=,z1ToVT1GQxwCsWmhEwqan2lnmdreyyZgpDcMbZfwC2o=,,2022-04-22,15-18,2022-04-25,14:00 - 18:00,MAIN,Android,NT,KWAI CHUNG NT,WTX,下葵涌,TAI WO HAU ESTATE,大窩口邨,Public,zy7ADj3lFDV2x0v7HsoFkYLYSo/5cQUyQd3RcLeCzZc=,zy7ADj3lFDV2x0v7HsoFkYLYSo/5cQUyQd3RcLeCzZc=,,1,34 - 36,AA11852010001,Supermarket,超級市場,A/dprvZaAuogaZDzRal25zAQtJ5wPQZhKR+WsK6soOY=
84,vt4ZYYTniC+KbnpoFcrDAu/grlf3/odwbdRItbLVykM=,zoHGpGxO8ZrIVCrfKdzsGAXZGmcMpd2nK8aw3D4Z3Tw=,,2022-04-22,21-24,2022-04-26,10:00 - 14:00,MAIN,Web,KLN,SAN PO KONG KLN,ETX,新蒲崗,,,Commercial,2irjPJRBvqtioaKzeiTHSOsEnODuLENLQGdhQOM67e8=,2irjPJRBvqtioaKzeiTHSOsEnODuLENLQGdhQOM67e8=,,2,75 - 80,AA11852010001,Supermarket,超級市場,A/dprvZaAuogaZDzRal25zAQtJ5wPQZhKR+WsK6soOY=
85,8sbcnAQ6yY7Q1lHHyOtWiJSfMZtOHzW1PVgijaF1Wog=,08Gr8yjg2QQTbmh9Ov3ukem3/4GrKHcOdqGaJbLICEA=,,2022-04-22,00-09,2022-04-23,14:00 - 18:00,MAIN,Android,NT,FANLING NT,NT-WME,粉嶺華明店,,,Commercial,heUffcKZRhVAbl4BPtf1xY7zealSinU/lgS9SZXXg2E=,heUffcKZRhVAbl4BPtf1xY7zealSinU/lgS9SZXXg2E=,,1,50 - 55,AA11852010001,Supermarket,超級市場,A/dprvZaAuogaZDzRal25zAQtJ5wPQZhKR+WsK6soOY=
